Order ID,Product ID,Product Name,Category,Sub-Category,Price
CA-2016-121370,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,16.192
CA-2016-140018,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,42.518
CA-2016-140018,FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,25.983999999999998
CA-2017-154123,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,13.79
CA-2014-107818,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,195.184
CA-2014-113320,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,4.18
CA-2014-113320,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,3.08
CA-2015-137526,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,19.4
CA-2015-137526,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,51.650000000000006
CA-2017-122490,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,400.78400000000005
CA-2017-143567,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,243.98
CA-2016-163167,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,60.88999999999999
US-2014-122021,FUR-CH-10003761,Global Italian Leather Office Chair,Furniture,Chairs,91.686
US-2014-161613,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,224.686
CA-2017-163125,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,84.68599999999999
CA-2016-160304,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,57.98
CA-2017-117653,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,91.275
CA-2017-143245,FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,299.05
CA-2014-157147,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,111.33300000000001
CA-2015-156482,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,140.98
CA-2015-156482,FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,70.98
CA-2017-107125,FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,Furnishings,6.28
CA-2014-160262,FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,18.7
CA-2014-156587,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,48.712
CA-2015-122406,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,110.98
US-2016-153815,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,103.992
US-2016-153815,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,17.784
CA-2016-149279,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,220.96
CA-2015-153038,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,4.064
US-2017-139647,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,29.997000000000003
CA-2014-153850,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,5.024
CA-2014-127558,FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,Furnishings,3.3699999999999997
CA-2016-133795,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,9.98
US-2017-130953,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,100.89
CA-2016-155166,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,70.98
CA-2015-103954,FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,137.48
CA-2014-169803,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,217.85
CA-2015-136469,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,49.959
CA-2016-158694,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,51.94
CA-2015-141243,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,150.2664
CA-2015-136798,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,41.32
CA-2017-142090,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,254.526
CA-2014-124478,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,8.98
CA-2014-134572,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,148.82
CA-2014-134572,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,200.795
US-2017-133312,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,119.83300000000001
US-2014-140452,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,42.989999999999995
US-2014-140452,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,3.592
CA-2014-116568,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,46.576
CA-2015-153073,FUR-FU-10001025,"Eldon Imˆge Series Desk Accessories, Clear",Furniture,Furnishings,1.944
CA-2014-160766,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,51.587999999999994
CA-2017-146626,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,12.64
CA-2016-128972,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,7.59
CA-2016-111213,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,219.582
CA-2017-161333,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,43.13
CA-2017-128734,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,2.136
CA-2017-128734,FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,280.792
US-2015-124219,FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,70.98
CA-2017-163006,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,189.686
CA-2017-163006,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,7.112
CA-2014-111192,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,170.98
CA-2016-115378,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,Chairs,150.98
CA-2015-161627,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,56.784
CA-2014-121006,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,187.98000000000002
CA-2016-122903,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,700.98
CA-2017-106432,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,109.46640000000001
US-2015-120502,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,18.84
CA-2015-115567,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,216.6
CA-2014-101560,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,79.52000000000001
CA-2015-142454,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,14.89
CA-2017-145653,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs,71.17999999999999
CA-2014-140487,FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,70.98
CA-2016-119865,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,176.784
CA-2017-124436,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,139.432
CA-2017-124436,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,30.93
CA-2014-115084,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,100.89
CA-2017-131037,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,210.008
CA-2014-166744,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,54.74
CA-2014-166744,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,120.98
CA-2016-156265,FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,68.232
CA-2015-125185,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,49.686
CA-2015-125185,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,16.784
CA-2014-105165,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,200.795
CA-2017-144484,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furniture,Furnishings,8.09
CA-2017-125913,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,6.98
CA-2017-125913,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,57.096000000000004
CA-2015-162887,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,238.4
CA-2014-113859,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,56.686
CA-2015-105158,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,3.08
CA-2017-105991,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,29.997
CA-2014-146283,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,193.34
CA-2015-111073,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,51.588
CA-2017-108791,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,14.89
CA-2016-113831,FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,227.55
US-2014-139500,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,18.648
US-2014-166310,FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,4.272
US-2016-168410,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,13.790000000000001
CA-2017-131254,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,63.686
CA-2017-137876,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,32.48
CA-2016-154060,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,20.784000000000002
US-2017-162558,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,5.904
US-2017-162558,FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,9.656
US-2017-162558,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,330.588
US-2017-162558,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,9.88
CA-2015-119508,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,4.18
CA-2016-123120,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,63.94
CA-2014-103331,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,2.67
CA-2014-113768,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,46.576
US-2017-126060,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,24.784
CA-2016-122017,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,11.76
US-2017-136721,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,136.98
US-2017-136721,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,102.3
CA-2015-118738,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,49.623
US-2014-123183,FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,170.98000000000002
US-2016-147340,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,12.64
CA-2016-117681,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,111.333
CA-2016-153598,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,18.650000000000002
US-2016-108497,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,119.833
CA-2014-136861,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,15.992
CA-2014-103317,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,9.76
CA-2014-103317,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,71.072
US-2014-119081,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,20.28
CA-2017-130631,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,34.23
CA-2017-116680,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,184.784
CA-2017-101574,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,3.08
CA-2014-146591,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,36.294
CA-2016-122448,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,40.784
CA-2014-132451,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,195.184
CA-2017-116946,FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,2.6719999999999997
CA-2017-116946,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,14.574
CA-2017-148999,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,104.784
CA-2017-134495,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,72.784
CA-2014-105249,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,102.833
CA-2017-164378,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,110.69099999999999
CA-2017-127782,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,3.312
CA-2015-168529,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,29.18
CA-2017-117667,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,23.996000000000002
CA-2017-117667,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,27.384
US-2017-150595,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,90.993
CA-2016-134936,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,75.995
CA-2017-151008,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,12.58
US-2014-159618,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,67.9932
CA-2017-116113,FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,5.08
CA-2015-125066,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,3.08
CA-2017-157966,FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs,89.768
CA-2016-136686,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,63.94
CA-2017-137498,FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,48.784
CA-2017-163818,FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,19.98
CA-2014-116673,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,3.08
CA-2014-164742,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,122.99
CA-2016-134516,FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,8.544
CA-2016-134516,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,98.392
CA-2017-125745,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,9.76
US-2016-124163,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,100.98
US-2016-124163,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,6.24
CA-2014-126683,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,3.08
CA-2014-126683,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,260.98
CA-2017-148810,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,91.18400000000001
US-2016-146066,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,90.58800000000001
CA-2014-127614,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,209.37
CA-2017-113208,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,20.28
CA-2014-154893,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,220.96
CA-2014-154893,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,190.72
CA-2016-127985,FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,1.76
CA-2017-127117,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,14.89
CA-2015-104241,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,13.73
CA-2017-142342,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,238.833
CA-2016-145261,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,75.49
CA-2016-108875,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,10.72
CA-2015-141012,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,88.84
CA-2014-126802,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,12.991999999999999
CA-2014-131541,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,21.648
CA-2015-119550,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,91.68599999999999
US-2015-138093,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,180.98000000000002
CA-2016-126165,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,35.544
US-2014-123519,FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,136.53
US-2015-160857,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,26.48
US-2015-160857,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,63.882
CA-2017-117324,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,114.98
CA-2017-143574,FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,70.98
CA-2017-143574,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,12.58
CA-2014-148614,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,9.65
US-2017-147886,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,26.48
US-2017-147886,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,3.0799999999999996
CA-2014-145800,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables,118.485
CA-2016-118514,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,216.6
CA-2015-119634,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,15.384
CA-2017-158169,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,13.73
CA-2015-162047,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,144.882
CA-2015-103835,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,4.97
CA-2016-142398,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,91.184
CA-2014-105270,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,112.648
CA-2017-141117,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,36.294000000000004
CA-2017-115070,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,2.464
CA-2017-140186,FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,72.784
CA-2017-140186,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,51.75
CA-2014-124856,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,29.34
CA-2014-166716,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,210.686
CA-2017-113873,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,68.6664
CA-2016-125017,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,33.056
US-2015-163279,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,45.98
CA-2017-117632,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,57.096000000000004
CA-2017-161067,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,90.801
CA-2017-161067,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,90.882
CA-2016-122063,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,290.98
CA-2016-122063,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,29.98
CA-2016-142895,FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,72.784
CA-2015-134992,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,23.99
CA-2015-126725,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,20.24
CA-2015-126725,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,112.784
CA-2015-126725,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,12.200000000000001
CA-2015-121783,FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,9.74
CA-2015-112214,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,2.952
US-2017-153255,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,119.833
CA-2015-108119,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,150.98
US-2014-117968,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,226.67
CA-2016-152247,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,400.784
CA-2016-128223,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,184.78400000000002
CA-2016-154235,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,42.65
CA-2016-133935,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,400.784
CA-2016-133935,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,98.392
CA-2016-136301,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,14.14
CA-2016-167682,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,17.78
CA-2016-159639,FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,10.52
US-2016-113985,FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,4.84
US-2015-126977,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,99.882
US-2015-126977,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,704.784
US-2015-126977,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,400.784
CA-2016-130288,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,156.588
US-2014-118997,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,151.99
CA-2014-114314,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,2.23
US-2017-169551,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,29.069999999999997
CA-2016-103107,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,5.08
CA-2014-104178,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,6.28
CA-2014-155796,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,11.984
CA-2014-155796,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,130.49
CA-2016-127138,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,256.784
CA-2017-150602,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,5.28
CA-2014-141726,FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,14.340000000000002
CA-2017-115105,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,240.784
CA-2014-117765,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,85.97999999999999
CA-2014-117765,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,80.98
